,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco,el_price,consumption,timestamp,datetime,year,month,day,weekday,hour,date,is_holiday,season,google_trends_electricity
5162,2022-04-04 02:00:00+03:00,-1.8,-2.8,93.0,0.0,0.0,220.0,3.6,13.0,1004.0,2.0,0.0484,1.309,2022-04-04 02:00:00,2022-04-04 02:00:00,2022,4,4,0,2,2022-04-04,False,Spring,31
5163,2022-04-04 03:00:00+03:00,-1.9,-2.5,96.0,0.0,0.0,230.0,3.6,13.0,1003.5,1.0,0.04693,1.57,2022-04-04 03:00:00,2022-04-04 03:00:00,2022,4,4,0,3,2022-04-04,False,Spring,31
5164,2022-04-04 04:00:00+03:00,-1.9,-2.5,96.0,0.0,0.0,190.0,7.2,14.8,1002.8,2.0,0.04528,1.407,2022-04-04 04:00:00,2022-04-04 04:00:00,2022,4,4,0,4,2022-04-04,False,Spring,31
5165,2022-04-04 05:00:00+03:00,-1.3,-2.3,93.0,0.0,0.0,200.0,7.2,14.8,1002.1,2.0,0.04252,1.373,2022-04-04 05:00:00,2022-04-04 05:00:00,2022,4,4,0,5,2022-04-04,False,Spring,31
5166,2022-04-04 06:00:00+03:00,-0.7,-2.1,90.0,0.0,0.0,200.0,7.2,16.7,1001.7,3.0,0.06371,1.382,2022-04-04 06:00:00,2022-04-04 06:00:00,2022,4,4,0,6,2022-04-04,False,Spring,31
5167,2022-04-04 07:00:00+03:00,-0.6,-2.2,89.0,0.0,0.0,200.0,7.2,18.5,1001.4,3.0,0.1099599999999999,0.6,2022-04-04 07:00:00,2022-04-04 07:00:00,2022,4,4,0,7,2022-04-04,False,Spring,31
5168,2022-04-04 08:00:00+03:00,-0.4,-2.5,86.0,0.0,0.0,200.0,10.8,20.4,1000.9,2.0,0.1206,0.34,2022-04-04 08:00:00,2022-04-04 08:00:00,2022,4,4,0,8,2022-04-04,False,Spring,31
5169,2022-04-04 09:00:00+03:00,0.1,-2.6,82.0,0.0,10.0,200.0,14.4,24.1,1000.5,4.0,0.10116,1.38,2022-04-04 09:00:00,2022-04-04 09:00:00,2022,4,4,0,9,2022-04-04,False,Spring,31
5170,2022-04-04 10:00:00+03:00,1.1,-2.3,78.0,0.0,0.0,210.0,14.4,29.6,999.9,2.0,0.0876,0.283,2022-04-04 10:00:00,2022-04-04 10:00:00,2022,4,4,0,10,2022-04-04,False,Spring,31
5171,2022-04-04 11:00:00+03:00,2.4,-2.5,70.0,0.0,0.0,180.0,14.4,33.3,999.1,2.0,0.08659,0.447,2022-04-04 11:00:00,2022-04-04 11:00:00,2022,4,4,0,11,2022-04-04,False,Spring,31
5172,2022-04-04 12:00:00+03:00,2.9,-3.2,64.0,0.0,0.0,190.0,14.4,38.9,998.4,3.0,0.08666,0.277,2022-04-04 12:00:00,2022-04-04 12:00:00,2022,4,4,0,12,2022-04-04,False,Spring,31
5173,2022-04-04 13:00:00+03:00,4.3,-4.4,53.0,0.0,0.0,210.0,14.4,38.9,997.4,4.0,0.08778,0.305,2022-04-04 13:00:00,2022-04-04 13:00:00,2022,4,4,0,13,2022-04-04,False,Spring,31
5174,2022-04-04 14:00:00+03:00,4.7,-4.3,52.0,0.0,0.0,190.0,18.0,40.8,996.5,3.0,0.08637,0.344,2022-04-04 14:00:00,2022-04-04 14:00:00,2022,4,4,0,14,2022-04-04,False,Spring,31
5175,2022-04-04 15:00:00+03:00,4.4,-4.6,52.0,0.0,0.0,190.0,25.2,40.8,995.5,4.0,0.08527,0.252,2022-04-04 15:00:00,2022-04-04 15:00:00,2022,4,4,0,15,2022-04-04,False,Spring,31
5176,2022-04-04 16:00:00+03:00,4.6,-3.2,57.0,0.0,0.0,200.0,21.6,42.6,994.5,7.0,0.04838,0.76,2022-04-04 16:00:00,2022-04-04 16:00:00,2022,4,4,0,16,2022-04-04,False,Spring,31
5177,2022-04-04 17:00:00+03:00,2.2,0.3,87.0,0.0,0.0,180.0,18.0,42.6,994.1,7.0,0.0484,1.512,2022-04-04 17:00:00,2022-04-04 17:00:00,2022,4,4,0,17,2022-04-04,False,Spring,31
5178,2022-04-04 18:00:00+03:00,1.5,0.5,93.0,0.0,0.0,180.0,18.0,42.6,993.1,7.0,0.06862,8.116,2022-04-04 18:00:00,2022-04-04 18:00:00,2022,4,4,0,18,2022-04-04,False,Spring,31
5179,2022-04-04 19:00:00+03:00,1.3,0.4,94.0,0.0,0.0,180.0,14.4,48.2,992.4,7.0,0.06993,8.581,2022-04-04 19:00:00,2022-04-04 19:00:00,2022,4,4,0,19,2022-04-04,False,Spring,31
5180,2022-04-04 20:00:00+03:00,1.3,0.4,94.0,0.0,0.0,190.0,14.4,48.2,991.8,7.0,0.07486,4.786,2022-04-04 20:00:00,2022-04-04 20:00:00,2022,4,4,0,20,2022-04-04,False,Spring,31
5181,2022-04-04 21:00:00+03:00,1.5,0.6,94.0,0.0,0.0,180.0,14.4,46.3,991.3,7.0,0.07274,1.523,2022-04-04 21:00:00,2022-04-04 21:00:00,2022,4,4,0,21,2022-04-04,False,Spring,31
5182,2022-04-04 22:00:00+03:00,1.8,0.8,93.0,0.0,0.0,180.0,14.4,44.5,990.6,7.0,0.06343,1.226,2022-04-04 22:00:00,2022-04-04 22:00:00,2022,4,4,0,22,2022-04-04,False,Spring,31
5183,2022-04-04 23:00:00+03:00,1.7,0.7,93.0,0.0,0.0,170.0,14.4,42.6,989.3,7.0,0.05589,1.014,2022-04-04 23:00:00,2022-04-04 23:00:00,2022,4,4,0,23,2022-04-04,False,Spring,31
5184,2022-04-05 00:00:00+03:00,1.7,0.5,92.0,0.0,0.0,160.0,18.0,42.6,987.9,7.0,0.05001,0.918,2022-04-05 00:00:00,2022-04-05 00:00:00,2022,4,5,1,0,2022-04-05,False,Spring,31
5185,2022-04-05 01:00:00+03:00,2.0,0.5,90.0,0.0,0.0,160.0,18.0,42.6,986.2,7.0,0.01744,1.402,2022-04-05 01:00:00,2022-04-05 01:00:00,2022,4,5,1,1,2022-04-05,False,Spring,31
5186,2022-04-05 02:00:00+03:00,1.9,0.4,90.0,0.0,0.0,160.0,21.6,44.5,984.5,7.0,0.01702,1.294,2022-04-05 02:00:00,2022-04-05 02:00:00,2022,4,5,1,2,2022-04-05,False,Spring,31
5187,2022-04-05 03:00:00+03:00,1.7,0.2,90.0,0.0,0.0,160.0,21.6,51.8,982.5,7.0,0.01694,1.088,2022-04-05 03:00:00,2022-04-05 03:00:00,2022,4,5,1,3,2022-04-05,False,Spring,31
5188,2022-04-05 04:00:00+03:00,1.4,0.1,91.0,0.0,0.0,160.0,21.6,53.7,980.5,7.0,0.0175,1.561,2022-04-05 04:00:00,2022-04-05 04:00:00,2022,4,5,1,4,2022-04-05,False,Spring,31
5189,2022-04-05 05:00:00+03:00,1.5,-0.0,90.0,0.0,0.0,170.0,21.6,57.4,978.7,7.0,0.0192199999999999,0.966,2022-04-05 05:00:00,2022-04-05 05:00:00,2022,4,5,1,5,2022-04-05,False,Spring,31
5190,2022-04-05 06:00:00+03:00,0.9,-0.1,93.0,0.0,0.0,170.0,21.6,61.1,976.9,7.0,0.0308999999999999,1.075,2022-04-05 06:00:00,2022-04-05 06:00:00,2022,4,5,1,6,2022-04-05,False,Spring,31
5191,2022-04-05 07:00:00+03:00,1.0,-0.0,93.0,0.0,0.0,170.0,21.6,50.0,975.9,12.0,0.0649899999999999,1.539,2022-04-05 07:00:00,2022-04-05 07:00:00,2022,4,5,1,7,2022-04-05,False,Spring,31
5192,2022-04-05 08:00:00+03:00,1.3,-0.0,91.0,0.0,0.0,180.0,21.6,53.7,975.2,12.0,0.12206,0.291,2022-04-05 08:00:00,2022-04-05 08:00:00,2022,4,5,1,8,2022-04-05,False,Spring,31
5193,2022-04-05 09:00:00+03:00,1.6,0.4,92.0,0.0,0.0,180.0,21.6,53.7,974.9,7.0,0.18615,1.345,2022-04-05 09:00:00,2022-04-05 09:00:00,2022,4,5,1,9,2022-04-05,False,Spring,31
5194,2022-04-05 10:00:00+03:00,2.1,0.9,92.0,0.0,0.0,190.0,21.6,55.5,974.7,7.0,0.1189,0.324,2022-04-05 10:00:00,2022-04-05 10:00:00,2022,4,5,1,10,2022-04-05,False,Spring,31
5195,2022-04-05 11:00:00+03:00,2.4,1.4,93.0,0.0,0.0,190.0,18.0,57.4,974.9,7.0,0.10879,0.287,2022-04-05 11:00:00,2022-04-05 11:00:00,2022,4,5,1,11,2022-04-05,False,Spring,31
5196,2022-04-05 12:00:00+03:00,3.3,1.2,86.0,0.0,0.0,210.0,14.4,59.3,975.4,7.0,0.10035,0.377,2022-04-05 12:00:00,2022-04-05 12:00:00,2022,4,5,1,12,2022-04-05,False,Spring,31
5197,2022-04-05 13:00:00+03:00,3.1,0.5,83.0,0.0,0.0,200.0,21.6,46.3,976.1,18.0,0.07268,0.798,2022-04-05 13:00:00,2022-04-05 13:00:00,2022,4,5,1,13,2022-04-05,False,Spring,31
5198,2022-04-05 14:00:00+03:00,1.1,-0.1,92.0,0.0,0.0,260.0,21.6,51.8,977.7,19.0,0.09545,0.34,2022-04-05 14:00:00,2022-04-05 14:00:00,2022,4,5,1,14,2022-04-05,False,Spring,31
5199,2022-04-05 15:00:00+03:00,1.3,-1.4,82.0,0.0,0.0,250.0,25.2,57.4,979.0,22.0,0.09015,0.773,2022-04-05 15:00:00,2022-04-05 15:00:00,2022,4,5,1,15,2022-04-05,False,Spring,31
5200,2022-04-05 16:00:00+03:00,1.7,-2.8,72.0,0.0,0.0,260.0,21.6,59.3,980.1,21.0,0.10574,0.861,2022-04-05 16:00:00,2022-04-05 16:00:00,2022,4,5,1,16,2022-04-05,False,Spring,31
5201,2022-04-05 17:00:00+03:00,0.5,-2.5,80.0,0.0,0.0,250.0,21.6,61.1,981.5,21.0,0.03229,1.487,2022-04-05 17:00:00,2022-04-05 17:00:00,2022,4,5,1,17,2022-04-05,False,Spring,31
5202,2022-04-05 18:00:00+03:00,-0.4,-3.1,82.0,0.0,0.0,270.0,21.6,63.0,983.1,21.0,0.04987,1.098,2022-04-05 18:00:00,2022-04-05 18:00:00,2022,4,5,1,18,2022-04-05,False,Spring,31
5203,2022-04-05 19:00:00+03:00,-1.1,-3.1,86.0,0.0,0.0,260.0,21.6,59.3,984.9,21.0,0.11864,0.496,2022-04-05 19:00:00,2022-04-05 19:00:00,2022,4,5,1,19,2022-04-05,False,Spring,31
5204,2022-04-05 20:00:00+03:00,-0.8,-5.6,70.0,0.0,0.0,270.0,21.6,57.4,986.3,21.0,0.18956,1.309,2022-04-05 20:00:00,2022-04-05 20:00:00,2022,4,5,1,20,2022-04-05,False,Spring,31
5205,2022-04-05 21:00:00+03:00,-0.9,-6.9,64.0,0.0,0.0,270.0,18.0,53.7,987.6,21.0,0.19998,1.716,2022-04-05 21:00:00,2022-04-05 21:00:00,2022,4,5,1,21,2022-04-05,False,Spring,31
5206,2022-04-05 22:00:00+03:00,-1.4,-6.7,67.0,0.0,0.0,260.0,18.0,50.0,988.7,21.0,0.14501,0.587,2022-04-05 22:00:00,2022-04-05 22:00:00,2022,4,5,1,22,2022-04-05,False,Spring,31
5207,2022-04-05 23:00:00+03:00,-1.6,-7.5,64.0,0.0,0.0,250.0,14.4,44.5,989.2,3.0,0.02622,1.612,2022-04-05 23:00:00,2022-04-05 23:00:00,2022,4,5,1,23,2022-04-05,False,Spring,31
5208,2022-04-06 00:00:00+03:00,-2.1,-6.8,70.0,0.0,0.0,240.0,10.8,38.9,989.4,3.0,0.055,1.934,2022-04-06 00:00:00,2022-04-06 00:00:00,2022,4,6,2,0,2022-04-06,False,Spring,31
5209,2022-04-06 01:00:00+03:00,-2.4,-5.1,82.0,0.0,0.0,230.0,7.2,29.6,989.5,2.0,0.06008,1.62,2022-04-06 01:00:00,2022-04-06 01:00:00,2022,4,6,2,1,2022-04-06,False,Spring,31
5210,2022-04-06 02:00:00+03:00,-2.8,-4.7,87.0,0.0,0.0,210.0,7.2,27.8,989.4,2.0,0.06008,1.482,2022-04-06 02:00:00,2022-04-06 02:00:00,2022,4,6,2,2,2022-04-06,False,Spring,31
5211,2022-04-06 03:00:00+03:00,-2.8,-4.7,87.0,0.0,0.0,200.0,10.8,24.1,989.0,3.0,0.09979,1.164,2022-04-06 03:00:00,2022-04-06 03:00:00,2022,4,6,2,3,2022-04-06,False,Spring,31
5212,2022-04-06 04:00:00+03:00,-2.2,-4.1,87.0,0.0,0.0,180.0,10.8,24.1,988.7,2.0,0.0997,1.015,2022-04-06 04:00:00,2022-04-06 04:00:00,2022,4,6,2,4,2022-04-06,False,Spring,31
5213,2022-04-06 05:00:00+03:00,-1.9,-4.6,82.0,0.0,0.0,180.0,10.8,24.1,987.7,14.0,0.10497,1.178,2022-04-06 05:00:00,2022-04-06 05:00:00,2022,4,6,2,5,2022-04-06,False,Spring,31
5214,2022-04-06 06:00:00+03:00,-1.9,-3.9,86.0,0.0,0.0,190.0,14.4,24.1,987.2,14.0,0.11848,0.671,2022-04-06 06:00:00,2022-04-06 06:00:00,2022,4,6,2,6,2022-04-06,False,Spring,31
5215,2022-04-06 07:00:00+03:00,-2.8,-4.4,89.0,0.0,0.0,270.0,14.4,24.1,988.8,21.0,0.1656,1.236,2022-04-06 07:00:00,2022-04-06 07:00:00,2022,4,6,2,7,2022-04-06,False,Spring,31
5216,2022-04-06 08:00:00+03:00,-2.7,-4.7,86.0,0.0,0.0,240.0,10.8,25.9,989.7,21.0,0.17784,0.277,2022-04-06 08:00:00,2022-04-06 08:00:00,2022,4,6,2,8,2022-04-06,False,Spring,31
5217,2022-04-06 09:00:00+03:00,-1.6,-5.3,76.0,0.0,20.0,260.0,14.4,29.6,990.5,3.0,0.17961,1.152,2022-04-06 09:00:00,2022-04-06 09:00:00,2022,4,6,2,9,2022-04-06,False,Spring,31
5218,2022-04-06 10:00:00+03:00,-1.2,-6.5,67.0,0.0,0.0,260.0,14.4,33.3,991.3,3.0,0.15936,0.271,2022-04-06 10:00:00,2022-04-06 10:00:00,2022,4,6,2,10,2022-04-06,False,Spring,31
5219,2022-04-06 11:00:00+03:00,-1.0,-6.4,67.0,0.0,0.0,270.0,18.0,37.0,992.1,3.0,0.10004,0.528,2022-04-06 11:00:00,2022-04-06 11:00:00,2022,4,6,2,11,2022-04-06,False,Spring,31
5220,2022-04-06 12:00:00+03:00,-1.2,-4.4,79.0,0.0,0.0,270.0,14.4,38.9,992.7,3.0,0.07708,0.941,2022-04-06 12:00:00,2022-04-06 12:00:00,2022,4,6,2,12,2022-04-06,False,Spring,31
5221,2022-04-06 13:00:00+03:00,0.1,-3.5,77.0,0.0,0.0,250.0,7.2,40.8,992.7,21.0,0.09154,1.001,2022-04-06 13:00:00,2022-04-06 13:00:00,2022,4,6,2,13,2022-04-06,False,Spring,31
5222,2022-04-06 14:00:00+03:00,-0.5,-2.6,86.0,0.0,0.0,300.0,7.2,42.6,993.4,21.0,0.09724,0.694,2022-04-06 14:00:00,2022-04-06 14:00:00,2022,4,6,2,14,2022-04-06,False,Spring,31
5223,2022-04-06 15:00:00+03:00,2.7,-6.7,50.0,0.0,0.0,260.0,21.6,44.5,993.7,3.0,0.09391,0.887,2022-04-06 15:00:00,2022-04-06 15:00:00,2022,4,6,2,15,2022-04-06,False,Spring,31
5224,2022-04-06 16:00:00+03:00,2.8,-6.1,52.0,0.0,0.0,260.0,18.0,46.3,994.3,21.0,0.0929099999999999,0.524,2022-04-06 16:00:00,2022-04-06 16:00:00,2022,4,6,2,16,2022-04-06,False,Spring,31
5225,2022-04-06 17:00:00+03:00,3.7,-6.9,46.0,0.0,0.0,260.0,21.6,46.3,994.7,3.0,0.0994599999999999,1.684,2022-04-06 17:00:00,2022-04-06 17:00:00,2022,4,6,2,17,2022-04-06,False,Spring,31
5226,2022-04-06 18:00:00+03:00,3.9,-7.3,44.0,0.0,0.0,260.0,21.6,44.5,995.1,2.0,0.12626,1.121,2022-04-06 18:00:00,2022-04-06 18:00:00,2022,4,6,2,18,2022-04-06,False,Spring,31
5227,2022-04-06 19:00:00+03:00,3.4,-8.0,43.0,0.0,0.0,250.0,14.4,40.8,995.3,2.0,0.16554,0.585,2022-04-06 19:00:00,2022-04-06 19:00:00,2022,4,6,2,19,2022-04-06,False,Spring,31
5228,2022-04-06 20:00:00+03:00,2.7,-10.2,38.0,0.0,0.0,240.0,10.8,35.2,995.7,3.0,0.17843,0.635,2022-04-06 20:00:00,2022-04-06 20:00:00,2022,4,6,2,20,2022-04-06,False,Spring,31
5229,2022-04-06 21:00:00+03:00,1.3,-9.1,46.0,0.0,0.0,170.0,3.6,27.8,995.6,4.0,0.171,1.255,2022-04-06 21:00:00,2022-04-06 21:00:00,2022,4,6,2,21,2022-04-06,False,Spring,31
5230,2022-04-06 22:00:00+03:00,0.5,-8.2,52.0,0.0,0.0,160.0,7.2,22.2,995.3,3.0,0.1324199999999999,0.7,2022-04-06 22:00:00,2022-04-06 22:00:00,2022,4,6,2,22,2022-04-06,False,Spring,31
5231,2022-04-06 23:00:00+03:00,1.5,-7.8,50.0,0.0,0.0,150.0,10.8,18.5,994.7,3.0,0.10911,1.181,2022-04-06 23:00:00,2022-04-06 23:00:00,2022,4,6,2,23,2022-04-06,False,Spring,31
5232,2022-04-07 00:00:00+03:00,1.7,-7.9,49.0,0.0,0.0,180.0,10.8,18.5,993.9,3.0,0.0986,1.929,2022-04-07 00:00:00,2022-04-07 00:00:00,2022,4,7,3,0,2022-04-07,False,Spring,31
5233,2022-04-07 01:00:00+03:00,2.1,-7.2,50.0,0.0,0.0,150.0,10.8,20.4,993.2,4.0,0.08173,0.911,2022-04-07 01:00:00,2022-04-07 01:00:00,2022,4,7,3,1,2022-04-07,False,Spring,31
5234,2022-04-07 02:00:00+03:00,1.4,-3.9,68.0,0.0,0.0,160.0,14.4,20.4,992.5,4.0,0.07217,1.038,2022-04-07 02:00:00,2022-04-07 02:00:00,2022,4,7,3,2,2022-04-07,False,Spring,31
5235,2022-04-07 03:00:00+03:00,0.3,-1.9,85.0,0.0,0.0,110.0,10.8,20.4,991.2,14.0,0.06923,1.322,2022-04-07 03:00:00,2022-04-07 03:00:00,2022,4,7,3,3,2022-04-07,False,Spring,31
5236,2022-04-07 04:00:00+03:00,-0.2,-1.3,92.0,0.0,0.0,110.0,10.8,20.4,990.2,14.0,0.07148,0.894,2022-04-07 04:00:00,2022-04-07 04:00:00,2022,4,7,3,4,2022-04-07,False,Spring,31
5237,2022-04-07 05:00:00+03:00,-0.2,-0.8,96.0,0.0,0.0,110.0,10.8,22.2,989.3,14.0,0.07479,0.965,2022-04-07 05:00:00,2022-04-07 05:00:00,2022,4,7,3,5,2022-04-07,False,Spring,31
5238,2022-04-07 06:00:00+03:00,-0.1,-0.5,97.0,0.0,0.0,110.0,7.2,22.2,988.5,14.0,0.07413,1.071,2022-04-07 06:00:00,2022-04-07 06:00:00,2022,4,7,3,6,2022-04-07,False,Spring,31
5239,2022-04-07 07:00:00+03:00,0.9,0.5,97.0,0.0,0.0,160.0,7.2,18.5,988.0,14.0,0.08707,0.85,2022-04-07 07:00:00,2022-04-07 07:00:00,2022,4,7,3,7,2022-04-07,False,Spring,31
5240,2022-04-07 08:00:00+03:00,1.8,1.5,98.0,0.0,0.0,160.0,7.2,18.5,987.5,12.0,0.13661,1.089,2022-04-07 08:00:00,2022-04-07 08:00:00,2022,4,7,3,8,2022-04-07,False,Spring,31
5241,2022-04-07 09:00:00+03:00,3.3,3.0,98.0,0.0,10.0,190.0,7.2,18.5,987.1,7.0,0.15141,0.746,2022-04-07 09:00:00,2022-04-07 09:00:00,2022,4,7,3,9,2022-04-07,False,Spring,31
5242,2022-04-07 10:00:00+03:00,4.9,4.3,96.0,0.0,0.0,210.0,10.8,18.5,987.1,7.0,0.0959599999999999,0.349,2022-04-07 10:00:00,2022-04-07 10:00:00,2022,4,7,3,10,2022-04-07,False,Spring,31
5243,2022-04-07 11:00:00+03:00,5.5,5.1,97.0,0.0,0.0,190.0,7.2,20.4,986.9,7.0,0.09042,0.561,2022-04-07 11:00:00,2022-04-07 11:00:00,2022,4,7,3,11,2022-04-07,False,Spring,31
5244,2022-04-07 12:00:00+03:00,7.0,5.9,93.0,0.0,0.0,210.0,10.8,22.2,987.0,7.0,0.08716,1.055,2022-04-07 12:00:00,2022-04-07 12:00:00,2022,4,7,3,12,2022-04-07,False,Spring,31
5245,2022-04-07 13:00:00+03:00,6.6,5.4,92.0,0.0,0.0,250.0,10.8,24.1,987.2,7.0,0.08668,0.373,2022-04-07 13:00:00,2022-04-07 13:00:00,2022,4,7,3,13,2022-04-07,False,Spring,31
5246,2022-04-07 14:00:00+03:00,7.3,6.1,92.0,0.0,0.0,240.0,7.2,25.9,987.4,7.0,0.08467,0.692,2022-04-07 14:00:00,2022-04-07 14:00:00,2022,4,7,3,14,2022-04-07,False,Spring,31
5247,2022-04-07 15:00:00+03:00,7.7,6.2,90.0,0.0,0.0,210.0,7.2,25.9,987.4,4.0,0.0849,0.781,2022-04-07 15:00:00,2022-04-07 15:00:00,2022,4,7,3,15,2022-04-07,False,Spring,31
5248,2022-04-07 16:00:00+03:00,7.8,6.6,92.0,0.0,0.0,210.0,7.2,25.9,987.6,7.0,0.08691,0.591,2022-04-07 16:00:00,2022-04-07 16:00:00,2022,4,7,3,16,2022-04-07,False,Spring,31
5249,2022-04-07 17:00:00+03:00,8.4,6.4,87.0,0.0,0.0,210.0,10.8,27.8,987.6,7.0,0.08768,1.483,2022-04-07 17:00:00,2022-04-07 17:00:00,2022,4,7,3,17,2022-04-07,False,Spring,31
5250,2022-04-07 18:00:00+03:00,8.7,6.5,86.0,0.0,0.0,200.0,10.8,27.8,987.5,7.0,0.08763,0.333,2022-04-07 18:00:00,2022-04-07 18:00:00,2022,4,7,3,18,2022-04-07,False,Spring,31
5251,2022-04-07 19:00:00+03:00,8.1,6.6,90.0,0.0,0.0,180.0,7.2,22.2,987.3,4.0,0.08791,2.055,2022-04-07 19:00:00,2022-04-07 19:00:00,2022,4,7,3,19,2022-04-07,False,Spring,31
5252,2022-04-07 20:00:00+03:00,7.9,6.5,91.0,0.0,0.0,160.0,10.8,24.1,987.3,4.0,0.10452,0.707,2022-04-07 20:00:00,2022-04-07 20:00:00,2022,4,7,3,20,2022-04-07,False,Spring,31
5253,2022-04-07 21:00:00+03:00,7.4,5.5,88.0,0.0,0.0,150.0,10.8,24.1,987.2,4.0,0.11175,0.416,2022-04-07 21:00:00,2022-04-07 21:00:00,2022,4,7,3,21,2022-04-07,False,Spring,31
5254,2022-04-07 22:00:00+03:00,6.4,5.0,91.0,0.0,0.0,120.0,7.2,25.9,986.5,4.0,0.05468,1.782,2022-04-07 22:00:00,2022-04-07 22:00:00,2022,4,7,3,22,2022-04-07,False,Spring,31
5255,2022-04-07 23:00:00+03:00,6.9,5.1,88.0,0.0,0.0,150.0,14.4,27.8,985.6,4.0,0.0450799999999999,1.255,2022-04-07 23:00:00,2022-04-07 23:00:00,2022,4,7,3,23,2022-04-07,False,Spring,31
5256,2022-04-08 00:00:00+03:00,6.7,5.3,91.0,0.0,0.0,200.0,10.8,27.8,985.9,4.0,0.02735,1.134,2022-04-08 00:00:00,2022-04-08 00:00:00,2022,4,8,4,0,2022-04-08,False,Spring,31
5257,2022-04-08 01:00:00+03:00,6.5,5.0,90.0,0.0,0.0,130.0,14.4,29.6,983.8,2.0,0.01433,1.33,2022-04-08 01:00:00,2022-04-08 01:00:00,2022,4,8,4,1,2022-04-08,False,Spring,31
5258,2022-04-08 02:00:00+03:00,7.4,4.5,82.0,0.0,0.0,140.0,18.0,29.6,982.3,2.0,0.00984,1.34,2022-04-08 02:00:00,2022-04-08 02:00:00,2022,4,8,4,2,2022-04-08,False,Spring,31
5259,2022-04-08 03:00:00+03:00,6.9,4.6,85.0,0.0,0.0,130.0,18.0,31.5,980.8,4.0,0.0545,0.204,2022-04-08 03:00:00,2022-04-08 03:00:00,2022,4,8,4,3,2022-04-08,False,Spring,31
5260,2022-04-08 04:00:00+03:00,7.2,4.8,85.0,0.0,0.0,140.0,21.6,33.3,979.5,3.0,0.005,1.328,2022-04-08 04:00:00,2022-04-08 04:00:00,2022,4,8,4,4,2022-04-08,False,Spring,31
5261,2022-04-08 05:00:00+03:00,6.9,4.7,86.0,0.0,0.0,140.0,21.6,35.2,978.0,7.0,0.00879,1.312,2022-04-08 05:00:00,2022-04-08 05:00:00,2022,4,8,4,5,2022-04-08,False,Spring,31
5262,2022-04-08 06:00:00+03:00,7.0,5.0,87.0,0.0,0.0,140.0,21.6,35.2,977.2,7.0,0.01985,0.815,2022-04-08 06:00:00,2022-04-08 06:00:00,2022,4,8,4,6,2022-04-08,False,Spring,31
5263,2022-04-08 07:00:00+03:00,7.5,6.3,92.0,0.0,0.0,150.0,18.0,37.0,976.8,18.0,0.04934,1.306,2022-04-08 07:00:00,2022-04-08 07:00:00,2022,4,8,4,7,2022-04-08,False,Spring,31
5264,2022-04-08 08:00:00+03:00,6.5,5.3,92.0,0.0,0.0,230.0,14.4,35.2,978.0,18.0,0.09244,0.343,2022-04-08 08:00:00,2022-04-08 08:00:00,2022,4,8,4,8,2022-04-08,False,Spring,31
5265,2022-04-08 09:00:00+03:00,5.3,3.8,90.0,0.0,0.0,210.0,10.8,33.3,979.1,4.0,0.09587,0.281,2022-04-08 09:00:00,2022-04-08 09:00:00,2022,4,8,4,9,2022-04-08,False,Spring,31
5266,2022-04-08 10:00:00+03:00,5.5,3.8,89.0,0.0,0.0,190.0,10.8,33.3,979.3,17.0,0.08491,0.389,2022-04-08 10:00:00,2022-04-08 10:00:00,2022,4,8,4,10,2022-04-08,False,Spring,31
5267,2022-04-08 11:00:00+03:00,6.5,3.8,83.0,0.0,0.0,190.0,14.4,33.3,980.1,17.0,0.0818499999999999,0.355,2022-04-08 11:00:00,2022-04-08 11:00:00,2022,4,8,4,11,2022-04-08,False,Spring,31
5268,2022-04-08 12:00:00+03:00,7.1,4.2,82.0,0.0,0.0,180.0,14.4,35.2,980.4,3.0,0.08442,0.335,2022-04-08 12:00:00,2022-04-08 12:00:00,2022,4,8,4,12,2022-04-08,False,Spring,31
5269,2022-04-08 13:00:00+03:00,7.7,3.6,75.0,0.0,0.0,220.0,14.4,33.3,980.8,4.0,0.06426,0.294,2022-04-08 13:00:00,2022-04-08 13:00:00,2022,4,8,4,13,2022-04-08,False,Spring,31
5270,2022-04-08 14:00:00+03:00,9.0,2.8,65.0,0.0,0.0,190.0,10.8,37.0,980.8,17.0,0.04168,0.211,2022-04-08 14:00:00,2022-04-08 14:00:00,2022,4,8,4,14,2022-04-08,False,Spring,31
5271,2022-04-08 15:00:00+03:00,10.5,2.1,56.0,0.0,0.0,190.0,14.4,38.9,980.6,4.0,0.02595,1.387,2022-04-08 15:00:00,2022-04-08 15:00:00,2022,4,8,4,15,2022-04-08,False,Spring,31
5272,2022-04-08 16:00:00+03:00,10.1,1.0,53.0,0.0,0.0,170.0,21.6,40.8,980.4,17.0,0.0349,0.595,2022-04-08 16:00:00,2022-04-08 16:00:00,2022,4,8,4,16,2022-04-08,False,Spring,31
5273,2022-04-08 17:00:00+03:00,5.8,3.6,86.0,0.0,0.0,240.0,10.8,40.8,982.4,18.0,0.03056,1.466,2022-04-08 17:00:00,2022-04-08 17:00:00,2022,4,8,4,17,2022-04-08,False,Spring,31
5274,2022-04-08 18:00:00+03:00,5.6,2.6,81.0,0.0,0.0,220.0,14.4,38.9,983.5,18.0,0.10016,0.214,2022-04-08 18:00:00,2022-04-08 18:00:00,2022,4,8,4,18,2022-04-08,False,Spring,31
