,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco,el_price,y_original,date,year,month,dow,dayname,weekend,hour,season,h_type,is_holiday,y_imp,y_imp_r2,y_imp_r3,y_imp_log,y_imp_r2_log,y_imp_r3_log
3245,2022-01-14 02:00:00+00:00,3.4,1.4,87.0,0.0,70.0,270.0,18.0,38.9,992.0,7.0,0.01142,1.947,2022-01-14,2022,1,4,Friday,no,2,Winter,not_hol,not_hol,1.947001,1.9275010000000004,1.8870009999999988,0.6662902400006139,0.6562243452619576,0.6349887963279786
3246,2022-01-14 03:00:00+00:00,3.0,1.4,89.0,0.0,70.0,270.0,14.4,35.2,990.7,7.0,0.0131799999999999,1.915,2022-01-14,2022,1,4,Friday,no,3,Winter,not_hol,not_hol,1.915001,1.9310010000000004,1.923334333333332,0.6497181448256845,0.658038521312634,0.6540603117824385
3247,2022-01-14 04:00:00+00:00,2.6,1.7,94.0,0.0,70.0,270.0,14.4,33.3,989.7,7.0,0.0882199999999999,1.056,2022-01-14,2022,1,4,Friday,no,4,Winter,not_hol,not_hol,1.056001,1.4855010000000004,1.6393343333333321,0.05448913225331829,0.3957520890943145,0.49429026512977103
3248,2022-01-14 05:00:00+00:00,2.1,1.5,96.0,0.0,70.0,280.0,14.4,33.3,988.6,7.0,0.08843,0.819,2022-01-14,2022,1,4,Friday,no,5,Winter,not_hol,not_hol,0.819001,0.9375010000000004,1.263334333333332,-0.19966997412859208,-0.06453745447147301,0.23375452198263919
3249,2022-01-14 06:00:00+00:00,1.4,0.7,95.0,0.0,20.0,280.0,10.8,37.0,987.5,4.0,0.10689,0.367,2022-01-14,2022,1,4,Friday,no,6,Winter,not_hol,not_hol,0.36700099999999997,0.5930010000000004,0.7473343333333321,-1.0023907061356387,-0.5225591936451919,-0.2912426259280482
3250,2022-01-14 07:00:00+00:00,0.8,-0.7,90.0,0.0,20.0,280.0,14.4,37.0,987.5,7.0,0.1550099999999999,0.449,2022-01-14,2022,1,4,Friday,no,7,Winter,not_hol,not_hol,0.449001,0.4080010000000004,0.5450009999999988,-0.8007301640708707,-0.8964856536005859,-0.6069676494581931
3251,2022-01-14 08:00:00+00:00,1.0,-0.8,88.0,0.0,20.0,290.0,18.0,38.9,987.6,12.0,0.18931,0.392,2022-01-14,2022,1,4,Friday,no,8,Winter,not_hol,not_hol,0.392001,0.42050100000000046,0.4026676666666655,-0.9364908881745202,-0.8663084214506768,-0.9096437057148645
3252,2022-01-14 09:00:00+00:00,1.4,-1.0,84.0,0.0,20.0,290.0,21.6,42.6,988.7,21.0,0.1629199999999999,0.38,2022-01-14,2022,1,4,Friday,no,9,Winter,not_hol,not_hol,0.380001,0.3860010000000004,0.40700099999999884,-0.9675813946862208,-0.9519153188470857,-0.8989396365401063
3253,2022-01-14 10:00:00+00:00,1.7,-2.8,72.0,0.0,20.0,300.0,25.2,51.8,989.3,4.0,0.11212,0.33,2022-01-14,2022,1,4,Friday,no,10,Winter,not_hol,not_hol,0.330001,0.35500100000000046,0.36733433333333215,-1.1086595942231723,-1.0356346726092789,-1.0014828556180466
3254,2022-01-14 11:00:00+00:00,1.6,-2.7,73.0,0.0,20.0,290.0,21.6,48.2,990.4,3.0,0.11434,0.717,2022-01-14,2022,1,4,Friday,no,11,Winter,not_hol,not_hol,0.717001,0.5235010000000004,0.4756676666666655,-0.3326780436833498,-0.6472163384536939,-0.7430358478630789
3255,2022-01-14 12:00:00+00:00,1.7,-3.2,70.0,0.0,20.0,290.0,18.0,44.5,991.0,4.0,0.0896599999999999,2.062,2022-01-14,2022,1,4,Friday,no,12,Winter,not_hol,not_hol,2.062001,1.3895010000000005,1.0363343333333321,0.723676870560703,0.3289446898835021,0.0356898073485357
3256,2022-01-14 13:00:00+00:00,1.8,-3.5,68.0,0.0,20.0,300.0,18.0,42.6,991.9,21.0,0.1069,0.949,2022-01-14,2022,1,4,Friday,no,13,Winter,not_hol,not_hol,0.949001,1.5055010000000004,1.2426676666666656,-0.05234542663198462,0.4091257331705836,0.21726041287594047
3257,2022-01-14 14:00:00+00:00,0.1,-1.0,92.0,0.0,20.0,310.0,14.4,42.6,993.1,21.0,0.17966,0.27,2022-01-14,2022,1,4,Friday,no,14,Winter,not_hol,not_hol,0.270001,0.6095010000000002,1.0936676666666656,-1.3093296162869172,-0.4951146893730671,0.08953687966581535
3258,2022-01-14 15:00:00+00:00,0.2,-1.2,90.0,0.0,20.0,300.0,18.0,44.5,994.2,21.0,0.13369,0.236,2022-01-14,2022,1,4,Friday,no,15,Winter,not_hol,not_hol,0.236001,0.2530010000000002,0.48500099999999885,-1.4439192366773688,-1.3743618376932574,-0.7236043261911117
3259,2022-01-14 16:00:00+00:00,0.9,-2.3,79.0,0.0,20.0,310.0,18.0,44.5,995.1,21.0,0.14168,1.53,2022-01-14,2022,1,4,Friday,no,16,Winter,not_hol,not_hol,1.530001,0.8830010000000001,0.6786676666666654,0.4252683889989017,-0.1244289458759869,-0.38762371650351407
3260,2022-01-14 17:00:00+00:00,1.8,-4.1,65.0,0.0,20.0,310.0,21.6,44.5,996.0,21.0,0.1408,0.535,2022-01-14,2022,1,4,Friday,no,17,Winter,not_hol,not_hol,0.5350010000000001,1.0325010000000003,0.7670009999999988,-0.6254866629289988,0.0319840143755845,-0.2652671738347675
3261,2022-01-14 18:00:00+00:00,1.8,-4.5,63.0,0.0,20.0,300.0,18.0,42.6,997.1,4.0,0.12158,1.138,2022-01-14,2022,1,4,Friday,no,18,Winter,not_hol,not_hol,1.1380009999999998,0.8365010000000002,1.0676676666666653,0.12927321443837508,-0.17852756309871035,0.06547651858038848
3262,2022-01-14 19:00:00+00:00,0.9,-4.3,68.0,0.0,20.0,300.0,18.0,40.8,997.9,3.0,0.12157,2.143,2022-01-14,2022,1,4,Friday,no,19,Winter,not_hol,not_hol,2.143001,1.640501,1.2720009999999986,0.7622071831268887,0.4950016829890864,0.2405912510811423
3263,2022-01-14 20:00:00+00:00,1.4,-4.3,66.0,0.0,20.0,300.0,18.0,40.8,998.5,3.0,0.04421,2.375,2022-01-14,2022,1,4,Friday,no,20,Winter,not_hol,not_hol,2.375001,2.259001,1.885334333333332,0.8649978585391476,0.8149226801595177,0.6341051703362044
3264,2022-01-14 21:00:00+00:00,1.8,-3.9,66.0,0.0,20.0,300.0,18.0,38.9,999.2,3.0,0.06008,2.015,2022-01-14,2022,1,4,Friday,no,21,Winter,not_hol,not_hol,2.0150010000000003,2.1950010000000004,2.177667666666665,0.7006196916764389,0.7861825021078966,0.7782544263974998
3265,2022-01-14 22:00:00+00:00,2.3,-3.2,67.0,0.0,20.0,300.0,18.0,37.0,999.6,3.0,0.08,2.096,2022-01-14,2022,1,4,Friday,no,22,Winter,not_hol,not_hol,2.0960010000000002,2.0555010000000005,2.1620009999999987,0.7400312435579187,0.720519613855313,0.7710341817515991
3266,2022-01-14 23:00:00+00:00,2.4,-3.1,67.0,0.0,20.0,310.0,14.4,35.2,1000.1,3.0,0.01727,1.908,2022-01-14,2022,1,4,Friday,no,23,Winter,not_hol,not_hol,1.9080009999999998,2.002001,2.0063343333333323,0.646056097134972,0.6941471803934035,0.696309342319064
3267,2022-01-15 00:00:00+00:00,2.6,-2.7,68.0,0.0,20.0,310.0,18.0,35.2,1000.7,4.0,0.093,1.919,2022-01-15,2022,1,5,Saturday,yes,0,Winter,not_hol,not_hol,1.919001,1.913501,1.974334333333332,0.6518047381301691,0.648934548486044,0.6802312951266739
3268,2022-01-15 01:00:00+00:00,2.6,-2.7,68.0,0.0,20.0,300.0,14.4,35.2,1001.4,3.0,0.0939899999999999,1.501,2022-01-15,2022,1,5,Saturday,yes,1,Winter,not_hol,not_hol,1.5010009999999998,1.7100009999999999,1.7760009999999984,0.40613221887362116,0.5364939553097191,0.574364207632882
3269,2022-01-15 02:00:00+00:00,2.5,-2.8,68.0,0.0,20.0,290.0,14.4,33.3,1002.2,3.0,0.09298,1.122,2022-01-15,2022,1,5,Saturday,yes,2,Winter,not_hol,not_hol,1.122001,1.3115009999999998,1.5140009999999986,0.11511369836570456,0.2711722828102039,0.41475581551701945
3270,2022-01-15 03:00:00+00:00,2.1,-3.4,67.0,0.0,20.0,310.0,14.4,31.5,1003.2,3.0,0.09014,1.348,2022-01-15,2022,1,5,Saturday,yes,3,Winter,not_hol,not_hol,1.348001,1.235001,1.3236676666666654,0.2986227543296027,0.2110717797962119,0.2804064189579281
3271,2022-01-15 04:00:00+00:00,2.1,-3.0,69.0,0.0,20.0,300.0,14.4,33.3,1004.3,3.0,0.05007,1.801,2022-01-15,2022,1,5,Saturday,yes,4,Winter,not_hol,not_hol,1.8010009999999999,1.574501,1.4236676666666652,0.5883426214407498,0.4539383966810016,0.35323640560258524
3272,2022-01-15 05:00:00+00:00,2.1,-3.0,69.0,0.0,20.0,300.0,14.4,33.3,1005.4,3.0,0.0800999999999999,1.388,2022-01-15,2022,1,5,Saturday,yes,5,Winter,not_hol,not_hol,1.3880009999999998,1.5945009999999997,1.512334333333332,0.3278645825454482,0.46656083462362663,0.41365437324338517
3273,2022-01-15 06:00:00+00:00,2.0,-2.9,70.0,0.0,10.0,300.0,14.4,31.5,1006.6,4.0,0.13402,0.373,2022-01-15,2022,1,5,Saturday,yes,6,Winter,not_hol,not_hol,0.37300099999999997,0.8805009999999999,1.187334333333332,-0.9861741783767679,-0.12726421532817944,0.17171073842247433
3274,2022-01-15 07:00:00+00:00,1.7,-3.2,70.0,0.0,10.0,300.0,14.4,29.6,1007.7,3.0,0.15003,0.191,2022-01-15,2022,1,5,Saturday,yes,7,Winter,not_hol,not_hol,0.191001,0.282001,0.6506676666666652,-1.6554766153471185,-1.26584466195102,-0.4297562637931463
3275,2022-01-15 08:00:00+00:00,1.1,-3.8,70.0,0.0,10.0,310.0,14.4,29.6,1008.9,3.0,0.20007,0.527,2022-01-15,2022,1,5,Saturday,yes,8,Winter,not_hol,not_hol,0.527001,0.359001,0.3636676666666654,-0.6405528329093682,-1.0244301049824174,-1.0115148320501077
3276,2022-01-15 09:00:00+00:00,0.8,-3.9,71.0,0.0,10.0,300.0,14.4,29.6,1009.7,3.0,0.20352,0.651,2022-01-15,2022,1,5,Saturday,yes,9,Winter,not_hol,not_hol,0.651001,0.5890010000000001,0.45633433333333207,-0.42924410067643726,-0.5293273975391222,-0.784529550983632
3277,2022-01-15 10:00:00+00:00,0.9,-4.1,69.0,0.0,10.0,310.0,14.4,33.3,1010.3,1.0,0.2023,0.325,2022-01-15,2022,1,5,Saturday,yes,10,Winter,not_hol,not_hol,0.325001,0.488001,0.5010009999999987,-1.1239270197340565,-0.7174378239507615,-0.6911471818912829
3278,2022-01-15 11:00:00+00:00,1.2,-4.4,66.0,0.0,10.0,300.0,14.4,33.3,1010.6,2.0,0.15791,0.414,2022-01-15,2022,1,5,Saturday,yes,11,Winter,not_hol,not_hol,0.41400099999999995,0.36950099999999997,0.463334333333332,-0.8818868897008028,-0.995601832237597,-0.7693063832544599
3279,2022-01-15 12:00:00+00:00,1.1,-4.3,67.0,0.0,10.0,300.0,18.0,31.5,1011.2,1.0,0.1530399999999999,1.641,2022-01-15,2022,1,5,Saturday,yes,12,Winter,not_hol,not_hol,1.641001,1.027501,0.7933343333333319,0.49530642149228976,0.027129640623788757,-0.2315105404813209
3280,2022-01-15 13:00:00+00:00,0.8,-4.4,68.0,0.0,10.0,300.0,14.4,29.6,1011.6,2.0,0.1505,2.753,2022-01-15,2022,1,5,Saturday,yes,13,Winter,not_hol,not_hol,2.7530010000000003,2.197001,1.6026676666666653,1.0126915894005062,0.7870932485685053,0.4716695325246678
3281,2022-01-15 14:00:00+00:00,0.1,-4.7,70.0,0.0,10.0,290.0,14.4,27.8,1012.1,2.0,0.17991,1.266,2022-01-15,2022,1,5,Saturday,yes,14,Winter,not_hol,not_hol,1.266001,2.009501,1.8866676666666653,0.23586311361108792,0.6978864325432229,0.6348121335821764
3282,2022-01-15 15:00:00+00:00,-0.8,-4.9,74.0,0.0,10.0,290.0,10.8,27.8,1012.6,2.0,0.2208899999999999,0.465,2022-01-15,2022,1,5,Saturday,yes,15,Winter,not_hol,not_hol,0.465001,0.865501,1.4946676666666654,-0.7657157228594588,-0.1444467489650386,0.40190388558707424
3283,2022-01-15 16:00:00+00:00,-0.7,-5.3,71.0,0.0,10.0,290.0,14.4,27.8,1013.1,1.0,0.25376,0.373,2022-01-15,2022,1,5,Saturday,yes,16,Winter,not_hol,not_hol,0.37300099999999997,0.41900099999999996,0.7013343333333321,-0.9861741783767679,-0.8698819724280026,-0.3547705679381513
3284,2022-01-15 17:00:00+00:00,-1.3,-5.5,73.0,0.0,10.0,280.0,10.8,27.8,1013.5,1.0,0.20984,2.247,2022-01-15,2022,1,5,Saturday,yes,17,Winter,not_hol,not_hol,2.247001,1.310001,1.028334333333332,0.8095964382409213,0.2700279005715474,0.027940341136093002
3285,2022-01-15 18:00:00+00:00,-1.6,-5.4,75.0,0.0,10.0,290.0,10.8,25.9,1014.0,1.0,0.15367,1.247,2022-01-15,2022,1,5,Saturday,yes,18,Winter,not_hol,not_hol,1.247001,1.747001,1.2890009999999987,0.22074146862219696,0.5579006035616012,0.2538674997519385
3286,2022-01-15 19:00:00+00:00,-1.9,-5.6,76.0,0.0,10.0,290.0,10.8,24.1,1014.1,1.0,0.14495,1.692,2022-01-15,2022,1,5,Saturday,yes,19,Winter,not_hol,not_hol,1.6920009999999999,1.469501,1.7286676666666654,0.5259118522004053,0.38492288738017605,0.5473509769287194
3287,2022-01-15 20:00:00+00:00,-2.2,-5.5,78.0,0.0,10.0,280.0,10.8,22.2,1014.4,1.0,0.15735,1.017,2022-01-15,2022,1,5,Saturday,yes,20,Winter,not_hol,not_hol,1.0170009999999998,1.354501,1.3186676666666652,0.016858100350108426,0.30343312082254825,0.2766218834338267
3288,2022-01-15 21:00:00+00:00,-2.5,-5.6,79.0,0.0,10.0,280.0,7.2,22.2,1014.6,1.0,0.17642,1.135,2022-01-15,2022,1,5,Saturday,yes,21,Winter,not_hol,not_hol,1.135001,1.0760009999999998,1.2813343333333318,0.12663353199024652,0.07325139110719033,0.24790198287667536
3289,2022-01-15 22:00:00+00:00,-3.0,-5.6,82.0,0.0,10.0,260.0,3.6,16.7,1014.5,2.0,0.11892,1.046,2022-01-15,2022,1,5,Saturday,yes,22,Winter,not_hol,not_hol,1.046001,1.090501,1.0660009999999984,0.044974321665218676,0.08663722366967182,0.06391426382951526
3290,2022-01-15 23:00:00+00:00,-3.0,-4.9,87.0,0.0,10.0,260.0,7.2,16.7,1014.7,2.0,0.11006,1.31,2022-01-15,2022,1,5,Saturday,yes,23,Winter,not_hol,not_hol,1.310001,1.178001,1.1636676666666654,0.2700279005715474,0.16381893412546936,0.15157679880704
3291,2022-01-16 00:00:00+00:00,-3.4,-4.8,90.0,0.0,10.0,260.0,3.6,16.7,1014.4,4.0,0.09025,1.626,2022-01-16,2022,1,6,Sunday,yes,0,Winter,not_hol,not_hol,1.6260009999999998,1.468001,1.3273343333333318,0.48612362613157967,0.3839016113910018,0.28317267036386606
3292,2022-01-16 01:00:00+00:00,-2.7,-4.1,90.0,0.0,10.0,260.0,7.2,14.8,1013.9,2.0,0.08784,1.846,2022-01-16,2022,1,6,Sunday,yes,1,Winter,not_hol,not_hol,1.846001,1.736001,1.5940009999999987,0.613021677792323,0.5515841922748588,0.46624720772039785
3293,2022-01-16 02:00:00+00:00,-2.5,-3.8,91.0,0.0,10.0,210.0,3.6,14.8,1013.3,2.0,0.0885,1.485,2022-01-16,2022,1,6,Sunday,yes,2,Winter,not_hol,not_hol,1.485001,1.665501,1.652334333333332,0.3954154456551096,0.5101259790717112,0.5021890355749041
3294,2022-01-16 03:00:00+00:00,-2.7,-3.8,92.0,0.0,10.0,200.0,7.2,14.8,1012.6,2.0,0.08939,1.535,2022-01-16,2022,1,6,Sunday,yes,3,Winter,not_hol,not_hol,1.5350009999999998,1.510001,1.6220009999999985,0.4285310325047462,0.41211031307826923,0.4836605722158415
3295,2022-01-16 04:00:00+00:00,-2.3,-3.3,93.0,0.0,10.0,210.0,3.6,14.8,1011.7,2.0,0.0902,1.463,2022-01-16,2022,1,6,Sunday,yes,4,Winter,not_hol,not_hol,1.463001,1.4990009999999998,1.4943343333333319,0.380489805564753,0.4047988862316456,0.4016808456997035
3296,2022-01-16 05:00:00+00:00,-1.9,-2.7,94.0,0.0,10.0,220.0,7.2,16.7,1010.7,2.0,0.0895799999999999,1.202,2022-01-16,2022,1,6,Sunday,yes,5,Winter,not_hol,not_hol,1.2020009999999999,1.332501,1.4000009999999985,0.18398766805942507,0.28705762752662406,0.33647295090667106
3297,2022-01-16 06:00:00+00:00,-1.4,-2.0,96.0,0.0,10.0,230.0,10.8,18.5,1010.1,4.0,0.08827,1.871,2022-01-16,2022,1,6,Sunday,yes,6,Winter,not_hol,not_hol,1.871001,1.536501,1.5120009999999986,0.6264735817653533,0.42950775341799846,0.413433939132783
3298,2022-01-16 07:00:00+00:00,-0.7,-2.0,91.0,0.0,10.0,200.0,10.8,18.5,1009.2,3.0,0.11144,0.662,2022-01-16,2022,1,6,Sunday,yes,7,Winter,not_hol,not_hol,0.6620010000000001,1.2665009999999999,1.2450009999999985,-0.41248821247225154,0.23625798003685705,0.21913633312919853
3299,2022-01-16 08:00:00+00:00,-0.8,-2.2,90.0,0.0,10.0,210.0,10.8,22.2,1008.6,3.0,0.12946,0.401,2022-01-16,2022,1,6,Sunday,yes,8,Winter,not_hol,not_hol,0.401001,0.531501,0.9780009999999987,-0.9137913579130913,-0.6320501997343597,-0.02224458645295629
3300,2022-01-16 09:00:00+00:00,-0.1,-2.0,87.0,0.0,10.0,210.0,10.8,24.1,1007.4,3.0,0.12599,1.285,2022-01-16,2022,1,6,Sunday,yes,9,Winter,not_hol,not_hol,1.2850009999999998,0.8430009999999999,0.7826676666666653,0.2507594965569969,-0.1707871347413649,-0.24504710901994306
3301,2022-01-16 10:00:00+00:00,0.4,-2.0,84.0,0.0,10.0,230.0,10.8,29.6,1005.9,4.0,0.13183,1.145,2022-01-16,2022,1,6,Sunday,yes,10,Winter,not_hol,not_hol,1.145001,1.215001,0.9436676666666651,0.13540551036826695,0.19474489983744056,-0.057981222842689834
3302,2022-01-16 11:00:00+00:00,1.0,-2.2,79.0,0.0,10.0,250.0,18.0,31.5,1005.0,4.0,0.14003,1.293,2022-01-16,2022,1,6,Sunday,yes,11,Winter,not_hol,not_hol,1.2930009999999998,1.219001,1.2410009999999987,0.2569658731846262,0.1980316708433427,0.2159183120239172
3303,2022-01-16 12:00:00+00:00,1.3,-1.8,80.0,0.0,10.0,220.0,10.8,31.5,1003.7,4.0,0.11028,1.061,2022-01-16,2022,1,6,Sunday,yes,12,Winter,not_hol,not_hol,1.0610009999999999,1.1770009999999997,1.1663343333333318,0.0592128021384706,0.16296967789545058,0.1538657821048975
3304,2022-01-16 13:00:00+00:00,1.5,-1.1,83.0,0.0,10.0,230.0,14.4,33.3,1002.1,4.0,0.09954,3.299,2022-01-16,2022,1,6,Sunday,yes,13,Winter,not_hol,not_hol,3.299001,2.180001,1.8843343333333322,1.1936196953685567,0.7793253355164887,0.6335746197165708
3305,2022-01-16 14:00:00+00:00,1.5,-0.0,90.0,0.0,10.0,200.0,14.4,35.2,1000.4,10.0,0.11219,8.542,2022-01-16,2022,1,6,Sunday,yes,14,Winter,not_hol,not_hol,8.542000999999999,5.920501,4.300667666666665,2.14499528948787,1.7784210736935135,1.4587702819640023
3306,2022-01-16 15:00:00+00:00,1.8,0.5,91.0,0.0,10.0,210.0,14.4,35.2,998.7,10.0,0.115,5.978,2022-01-16,2022,1,6,Sunday,yes,15,Winter,not_hol,not_hol,5.978001,7.260000999999999,5.939667666666665,1.788086231141759,1.982379966577742,1.7816531834367697
3307,2022-01-16 16:00:00+00:00,1.6,0.9,95.0,0.0,10.0,220.0,14.4,37.0,997.3,5.0,0.12542,3.656,2022-01-16,2022,1,6,Sunday,yes,16,Winter,not_hol,not_hol,3.6560010000000003,4.817001,6.058667666666665,1.2963699271148421,1.5721515352461524,1.8014899189234341
3308,2022-01-16 17:00:00+00:00,1.7,1.0,95.0,0.0,10.0,220.0,10.8,38.9,995.9,7.0,0.1124,2.374,2022-01-16,2022,1,6,Sunday,yes,17,Winter,not_hol,not_hol,2.3740010000000002,3.0150010000000003,4.002667666666666,0.8645767174173793,1.1036001618540523,1.386961055496464
3309,2022-01-16 18:00:00+00:00,1.9,1.0,94.0,0.0,10.0,230.0,14.4,40.8,994.6,7.0,0.09749,1.433,2022-01-16,2022,1,6,Sunday,yes,18,Winter,not_hol,not_hol,1.433001,1.903501,2.4876676666666655,0.3597708466824975,0.6436948221883201,0.9113455914641762
3310,2022-01-16 19:00:00+00:00,1.7,0.8,94.0,0.0,10.0,240.0,18.0,40.8,993.2,7.0,0.09014,1.026,2022-01-16,2022,1,6,Sunday,yes,19,Winter,not_hol,not_hol,1.026001,1.229501,1.6110009999999988,0.02566872140697215,0.206608396012535,0.47685572492710826
3311,2022-01-16 20:00:00+00:00,1.3,0.3,93.0,0.0,10.0,230.0,18.0,40.8,992.0,7.0,0.09709,1.27,2022-01-16,2022,1,6,Sunday,yes,20,Winter,not_hol,not_hol,1.270001,1.1480009999999998,1.2430009999999987,0.23901768787176467,0.1380221689771345,0.21752861703347867
3312,2022-01-16 21:00:00+00:00,1.0,0.1,94.0,0.0,10.0,250.0,14.4,40.8,990.7,7.0,0.0938499999999999,1.319,2022-01-16,2022,1,6,Sunday,yes,21,Winter,not_hol,not_hol,1.3190009999999999,1.294501,1.2050009999999987,0.2768746318850038,0.2581252927081912,0.18648039681779152
3313,2022-01-16 22:00:00+00:00,1.0,0.1,94.0,0.0,10.0,220.0,10.8,37.0,989.7,7.0,0.0872,0.947,2022-01-16,2022,1,6,Sunday,yes,22,Winter,not_hol,not_hol,0.947001,1.133001,1.1786676666666656,-0.054455129830407276,0.1248698646580128,0.16438470452321605
3314,2022-01-16 23:00:00+00:00,1.1,0.4,95.0,0.0,10.0,250.0,10.8,35.2,988.9,12.0,0.04895,1.782,2022-01-16,2022,1,6,Sunday,yes,23,Winter,not_hol,not_hol,1.782001,1.364501,1.349334333333332,0.577736890215688,0.3107887940351704,0.29961138442349855
3315,2022-01-17 00:00:00+00:00,1.0,0.6,97.0,0.0,10.0,240.0,7.2,31.5,987.6,4.0,0.034,1.914,2022-01-17,2022,1,0,Monday,no,0,Winter,not_hol,not_hol,1.9140009999999998,1.848001,1.5476676666666656,0.6491958154966656,0.6141045143448871,0.4367490665034306
3316,2022-01-17 01:00:00+00:00,0.9,0.6,98.0,0.0,10.0,200.0,7.2,27.8,985.6,5.0,0.01594,1.945,2022-01-17,2022,1,0,Monday,no,1,Winter,not_hol,not_hol,1.945001,1.929501,1.880334333333332,0.6652624912090949,0.6572614202643836,0.6314495979101864
3317,2022-01-17 02:00:00+00:00,0.8,0.4,97.0,0.0,10.0,190.0,10.8,25.9,983.2,12.0,0.01009,1.909,2022-01-17,2022,1,0,Monday,no,2,Winter,not_hol,not_hol,1.909001,1.927001,1.9226676666666656,0.6465800685779416,0.6559649083734543,0.6537136314253594
3318,2022-01-17 03:00:00+00:00,0.4,-0.0,97.0,0.0,10.0,200.0,10.8,24.1,980.7,12.0,0.03795,1.974,2022-01-17,2022,1,0,Monday,no,3,Winter,not_hol,not_hol,1.974001,1.941501,1.9426676666666653,0.6800624475967745,0.6634613852551231,0.6640621144210642
3319,2022-01-17 04:00:00+00:00,0.5,0.1,97.0,0.0,10.0,190.0,10.8,20.4,978.8,12.0,0.07461,1.124,2022-01-17,2022,1,0,Monday,no,4,Winter,not_hol,not_hol,1.124001,1.549001,1.6690009999999988,0.11689464115081889,0.43761020701231534,0.5122252438406922
3320,2022-01-17 05:00:00+00:00,0.6,0.2,97.0,0.0,10.0,210.0,7.2,20.4,977.8,12.0,0.09929,0.396,2022-01-17,2022,1,0,Monday,no,5,Winter,not_hol,not_hol,0.396001,0.760001,1.1646676666666653,-0.9263385424783197,-0.27443552991315223,0.15243578165815355
3321,2022-01-17 06:00:00+00:00,0.4,-0.2,96.0,0.0,100.0,270.0,10.8,20.4,977.5,14.0,0.09908,0.552,2022-01-17,2022,1,0,Monday,no,6,Winter,not_hol,not_hol,0.5520010000000001,0.474001,0.6906676666666655,-0.5942054211124796,-0.7465458475846446,-0.3700965163954751
3322,2022-01-17 07:00:00+00:00,0.3,-0.8,92.0,0.0,100.0,280.0,10.8,20.4,977.7,12.0,0.14502,0.916,2022-01-17,2022,1,0,Monday,no,7,Winter,not_hol,not_hol,0.9160010000000001,0.734001,0.6213343333333322,-0.08773782260554586,-0.30924488797072935,-0.47588596296394714
3323,2022-01-17 08:00:00+00:00,0.1,-2.0,86.0,0.0,100.0,280.0,14.4,20.4,978.3,14.0,0.11125,1.446,2022-01-17,2022,1,0,Monday,no,8,Winter,not_hol,not_hol,1.4460009999999999,1.181001,0.9713343333333322,0.368801815299266,0.16636238395491754,-0.029084551382930403
3324,2022-01-17 09:00:00+00:00,0.1,-1.3,90.0,0.0,100.0,300.0,7.2,22.2,979.3,14.0,0.11094,0.356,2022-01-17,2022,1,0,Monday,no,9,Winter,not_hol,not_hol,0.35600099999999996,0.9010009999999999,0.9060009999999988,-1.0328217391452879,-0.10424891149650169,-0.09871486918700877
3325,2022-01-17 10:00:00+00:00,0.3,-1.0,91.0,0.0,100.0,300.0,10.8,24.1,981.1,14.0,0.11125,0.286,2022-01-17,2022,1,0,Monday,no,10,Winter,not_hol,not_hol,0.28600099999999995,0.321001,0.6960009999999986,-1.2517599716649008,-1.1363110405921761,-0.3624041818671423
3326,2022-01-17 11:00:00+00:00,0.3,-1.3,89.0,0.0,100.0,310.0,10.8,27.8,983.0,14.0,0.10794,0.77,2022-01-17,2022,1,0,Monday,no,11,Winter,not_hol,not_hol,0.770001,0.5280009999999999,0.47066766666666543,-0.26136346543395206,-0.6386571013382752,-0.7536030249534267
3327,2022-01-17 12:00:00+00:00,-0.4,-1.5,92.0,0.0,100.0,350.0,21.6,33.3,986.5,22.0,0.145,0.375,2022-01-17,2022,1,0,Monday,no,12,Winter,not_hol,not_hol,0.375001,0.5725009999999999,0.47700099999999873,-0.9808265863486152,-0.5577407968303771,-0.7402366916599373
3328,2022-01-17 13:00:00+00:00,-1.7,-4.9,79.0,0.0,100.0,340.0,21.6,35.2,990.7,14.0,0.12738,0.347,2022-01-17,2022,1,0,Monday,no,13,Winter,not_hol,not_hol,0.34700099999999995,0.3610009999999999,0.49733433333333216,-1.0584276171950502,-1.0188745505699905,-0.6984927761647038
3329,2022-01-17 14:00:00+00:00,-1.9,-5.6,76.0,0.0,100.0,340.0,21.6,38.9,994.1,14.0,0.14508,0.339,2022-01-17,2022,1,0,Monday,no,14,Winter,not_hol,not_hol,0.339001,0.3430009999999999,0.35366766666666544,-1.0817522217535303,-1.0700219163685523,-1.039397601519058
3330,2022-01-17 15:00:00+00:00,-2.5,-7.2,70.0,0.0,100.0,330.0,25.2,42.6,996.6,14.0,0.14509,1.401,2022-01-17,2022,1,0,Monday,no,15,Winter,not_hol,not_hol,1.401001,0.8700009999999999,0.6956676666666656,0.33718698113048956,-0.13926091790888098,-0.36288322310402804
3331,2022-01-17 16:00:00+00:00,-3.2,-8.3,68.0,0.0,100.0,330.0,21.6,48.2,998.7,2.0,0.15062,1.759,2022-01-17,2022,1,0,Monday,no,16,Winter,not_hol,not_hol,1.7590009999999998,1.5800009999999998,1.166334333333332,0.5647460342600917,0.4574254799500674,0.1538657821048977
